what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1372539168007
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1372539181535
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1372539182042
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1372539194101
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1372539198080
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1372539214867
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1372539216047
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1372539223373
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1372539227385
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1372539236281
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1372539240006
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1372539244379
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1372539250033
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1372539253575
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1372539262681
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1372539264808
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1372539266995
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1372539275342
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1372539304263
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1372539310063
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1372539322252
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1372539324302
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1372539341786
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1372539764816
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1372539767834
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1372539779462
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1372539784572
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1372539785882
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1372539794084
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1372539794804
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1372539871267
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1372539872827
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1372539874982
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1372539877836
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1372539878194
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1372539880219
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1372539880220
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1372539880276
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1372539880294
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1372539880294
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1372539880295
stopped,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1372539880295
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1372539880337
stopped,bundle,it.fbk.sra.ejade,0.9,"it.fbk.sra.ejade",1372539880365
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1372539880365
stopped,bundle,com.python.pydev.codecompletion,2.6.0.2012062818,"com.python.pydev.codecompletion",1372539880391
stopped,bundle,com.python.pydev.refactoring,2.6.0.2012062818,"com.python.pydev.refactoring",1372539880431
stopped,bundle,com.python.pydev.analysis,2.6.0.2012062818,"com.python.pydev.analysis",1372539880431
stopped,bundle,com.python.pydev.debug,2.6.0.2012062818,"com.python.pydev.debug",1372539880469
stopped,bundle,com.python.pydev.fastparser,2.6.0.2012062818,"com.python.pydev.fastparser",1372539880477
stopped,bundle,org.python.pydev.red_core,2.6.0.2012062818,"org.python.pydev.red_core",1372539880582
stopped,bundle,com.python.pydev,2.6.0.2012062818,"com.python.pydev",1372539880587
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1372697232658
started,bundle,org.eclipse.osgi,3.6.0.v20100517,"org.eclipse.osgi",1372697232659
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1372697232660
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1372697232660
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1372697232661
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1372697232661
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1372697232662
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1372697232662
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1372697232662
started,bundle,org.eclipse.core.filesystem,1.3.0.v20100526-0737,"org.eclipse.core.filesystem",1372697232663
started,bundle,org.eclipse.core.jobs,3.5.0.v20100515,"org.eclipse.core.jobs",1372697232664
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1372697232664
started,bundle,org.eclipse.core.resources,3.6.0.v20100526-0737,"org.eclipse.core.resources",1372697232665
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1372697232665
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1372697232666
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1372697232668
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1372697232668
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1372697232669
started,bundle,org.eclipse.equinox.app,1.3.0.v20100512,"org.eclipse.equinox.app",1372697232669
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1372697232670
started,bundle,org.eclipse.equinox.ds,1.2.0.v20100507,"org.eclipse.equinox.ds",1372697232670
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1372697232671
started,bundle,org.eclipse.equinox.p2.core,2.0.0.v20100510,"org.eclipse.equinox.p2.core",1372697232671
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.200.v20100601,"org.eclipse.equinox.p2.directorywatcher",1372697232672
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1372697232672
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1372697232673
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1372697232673
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1372697232673
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1372697232674
started,bundle,org.eclipse.equinox.p2.repository,2.0.0.v20100519,"org.eclipse.equinox.p2.repository",1372697232674
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1372697232674
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.100.v20100503a,"org.eclipse.equinox.p2.updatechecker",1372697232675
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1372697232676
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1372697232676
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1372697232726
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1372697232727
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1372697232728
started,bundle,org.eclipse.jdt.apt.core,3.3.400.v20100513-0845,"org.eclipse.jdt.apt.core",1372697232728
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.300.v20100513-0845,"org.eclipse.jdt.apt.pluggable.core",1372697232728
started,bundle,org.eclipse.jdt.core,3.6.0.v_A58,"org.eclipse.jdt.core",1372697232808
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1372697232808
started,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1372697232809
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1372697232810
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20100505,"org.eclipse.jdt.launching.macosx",1372697232810
started,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1372697232810
started,bundle,org.eclipse.jface,3.6.0.I20100601-0800,"org.eclipse.jface",1372697232810
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1372697232811
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1372697232811
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1372697232812
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1372697232812
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1372697232813
started,bundle,org.eclipse.mylyn.commons.net,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.net",1372697232813
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1372697232813
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1372697232814
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1372697232814
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1372697232815
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1372697232854
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1372697232854
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1372697232855
started,bundle,org.eclipse.team.core,3.5.100.I20100527-0800,"org.eclipse.team.core",1372697232855
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1372697232856
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1372697232856
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1372697232857
started,bundle,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui",1372697232858
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1372697232858
started,bundle,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.editors",1372697232858
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1372697232859
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1372697232859
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1372697232860
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1372697232860
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1372697232861
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1372697232862
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1372697232862
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1372697232862
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1372697232863
started,bundle,org.eclipse.egit.core,0.9.3,"org.eclipse.egit.core",1372697232863
started,bundle,org.eclipse.egit.ui,0.9.3,"org.eclipse.egit.ui",1372697232864
started,bundle,org.eclipse.jgit,0.9.3,"org.eclipse.jgit",1372697232865
started,bundle,org.eclipse.cdt.codan.core,1.0.0.201102110609,"org.eclipse.cdt.codan.core",1372697232865
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201102110609,"org.eclipse.cdt.codan.core.cxx",1372697232865
started,bundle,org.eclipse.cdt.codan.ui.cxx,1.0.0.201102110609,"org.eclipse.cdt.codan.ui.cxx",1372697232866
started,bundle,org.eclipse.cdt.core,5.2.1.201102110609,"org.eclipse.cdt.core",1372697232891
started,bundle,org.eclipse.cdt.core.tests,5.2.1.201102110609,"org.eclipse.cdt.core.tests",1372697232910
started,bundle,org.eclipse.cdt.make.core,7.0.1.201102110609,"org.eclipse.cdt.make.core",1372697232910
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.ui",1372697232911
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.2.201102110609,"org.eclipse.cdt.managedbuilder.core",1372697232924
started,bundle,org.eclipse.cdt.scripting,1.0.0.201102110609,"org.eclipse.cdt.scripting",1372697232925
started,bundle,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui",1372697232966
started,bundle,org.eclipse.cdt.ui.tests,5.1.1.201102110609,"org.eclipse.cdt.ui.tests",1372697233073
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1372697233073
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1372697233074
os,sysinfo,,,"macosx",1372697233076
arch,sysinfo,,,"x86_64",1372697233076
ws,sysinfo,,,"cocoa",1372697233076
locale,sysinfo,,,"en_US",1372697233076
processors,sysinfo,,,"4",1372697233076
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1372697233076
java.runtime.version,sysinfo,,,"1.6.0_51-b11-456-11M4508",1372697233077
java.specification.name,sysinfo,,,"Java Platform API Specification",1372697233077
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1372697233077
java.specification.version,sysinfo,,,"1.6",1372697233077
java.vendor,sysinfo,,,"Apple Inc.",1372697233077
java.version,sysinfo,,,"1.6.0_51",1372697233077
java.vm.info,sysinfo,,,"mixed mode",1372697233077
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1372697233077
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1372697233077
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1372697233077
java.vm.specification.version,sysinfo,,,"1.0",1372697233077
java.vm.vendor,sysinfo,,,"Apple Inc.",1372697233077
java.vm.version,sysinfo,,,"20.51-b01-456",1372697233077
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1372697274281
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1372697274283
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1372697286903
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1372698262316
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1372698264311
started,bundle,org.eclipse.jdt.debug,3.6.0.v20100526,"org.eclipse.jdt.debug",1372698264736
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1372698264813
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201102110609,"org.eclipse.cdt.debug.core",1372698264929
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201102110609,"org.eclipse.cdt.debug.ui",1372698264936
started,bundle,org.python.pydev.core,2.6.0.2012062818,"org.python.pydev.core",1372698266740
started,bundle,org.python.pydev.debug,2.6.0.2012062818,"org.python.pydev.debug",1372698266783
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201102110609,"org.eclipse.cdt.debug.mi.ui",1372698266887
started,bundle,org.eclipse.cdt.dsf,2.1.1.201102110609,"org.eclipse.cdt.dsf",1372698267384
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201102110609,"org.eclipse.cdt.dsf.gdb",1372698267388
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201102110609,"org.eclipse.cdt.dsf.gdb.ui",1372698267389
started,bundle,com.python.pydev.analysis,2.6.0.2012062818,"com.python.pydev.analysis",1372698267731
started,bundle,org.python.pydev,2.6.0.2012062818,"org.python.pydev",1372698267951
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201102110609,"org.eclipse.cdt.debug.mi.core",1372698267953
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1372698268280
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1372698353834
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1372698356861
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1372698358932
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1372698363684
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1372698391862
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1372698391990
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1372698403986
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1372698409518
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1372698412787
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1372698600022
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1372703309195
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1372703315437
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1372703363729
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1372703365726
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1372703381726
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1372703383798
activated,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1372703410315
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1372703410430
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1372703411774
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1372703825098
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1372703826842
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1372703828414
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1372703849344
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1372707580727
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1372707583161
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1372707720345
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1372707722022
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1372709653320
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1372709655635
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1372712130971
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1372712132114
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1372712134036
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1372712134354
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1372712136237
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1372712136511
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1372712136512
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1372712136578
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1372712136609
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1372712136629
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1372712136630
stopped,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1372712136630
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1372712136656
stopped,bundle,it.fbk.sra.ejade,0.9,"it.fbk.sra.ejade",1372712136681
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1372712136681
stopped,bundle,com.python.pydev.codecompletion,2.6.0.2012062818,"com.python.pydev.codecompletion",1372712136708
stopped,bundle,com.python.pydev.refactoring,2.6.0.2012062818,"com.python.pydev.refactoring",1372712136737
stopped,bundle,com.python.pydev.analysis,2.6.0.2012062818,"com.python.pydev.analysis",1372712136737
stopped,bundle,com.python.pydev.debug,2.6.0.2012062818,"com.python.pydev.debug",1372712136786
stopped,bundle,com.python.pydev.fastparser,2.6.0.2012062818,"com.python.pydev.fastparser",1372712136794
stopped,bundle,org.python.pydev.red_core,2.6.0.2012062818,"org.python.pydev.red_core",1372712136867
stopped,bundle,com.python.pydev,2.6.0.2012062818,"com.python.pydev",1372712136874
stopped,bundle,org.python.pydev.django,2.6.0.2012062818,"org.python.pydev.django",1372712136898
stopped,bundle,org.python.pydev.customizations,2.6.0.2012062818,"org.python.pydev.customizations",1372712136915
stopped,bundle,org.python.pydev.debug,2.6.0.2012062818,"org.python.pydev.debug",1372712136915
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1374171493516
started,bundle,org.eclipse.osgi,3.6.0.v20100517,"org.eclipse.osgi",1374171493518
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1374171493518
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1374171493519
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1374171493519
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1374171493520
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1374171493521
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1374171493521
