what,kind,bundleId,bundleVersion,description,time
java.version,sysinfo,,,"1.6.0_51",1376386291023
java.vm.info,sysinfo,,,"mixed mode",1376386291023
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1376386291023
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1376386291023
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1376386291023
java.vm.specification.version,sysinfo,,,"1.0",1376386291023
java.vm.vendor,sysinfo,,,"Apple Inc.",1376386291023
java.vm.version,sysinfo,,,"20.51-b01-456",1376386291023
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201102081640,"org.eclipse.epp.usagedata.ui",1376386292126
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1376386364475
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1376386377964
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1376386415960
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1376386422958
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1376386424254
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1376386424560
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1376386426536
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1376386426827
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1376386426855
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1376386426978
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1386239485908
started,bundle,org.eclipse.osgi,3.6.0.v20100517,"org.eclipse.osgi",1386239485909
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1386239485909
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1386239485910
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1386239485910
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1386239485910
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1386239485911
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1386239485911
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1386239485911
started,bundle,org.eclipse.core.filesystem,1.3.0.v20100526-0737,"org.eclipse.core.filesystem",1386239485911
started,bundle,org.eclipse.core.jobs,3.5.0.v20100515,"org.eclipse.core.jobs",1386239485911
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1386239485911
started,bundle,org.eclipse.core.resources,3.6.0.v20100526-0737,"org.eclipse.core.resources",1386239485911
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1386239485911
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1386239485911
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1386239485912
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1386239485912
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1386239485912
started,bundle,org.eclipse.equinox.app,1.3.0.v20100512,"org.eclipse.equinox.app",1386239485912
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1386239485912
started,bundle,org.eclipse.equinox.ds,1.2.0.v20100507,"org.eclipse.equinox.ds",1386239485913
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1386239485913
started,bundle,org.eclipse.equinox.p2.core,2.0.0.v20100510,"org.eclipse.equinox.p2.core",1386239485914
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.200.v20100601,"org.eclipse.equinox.p2.directorywatcher",1386239485914
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1386239485914
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1386239485914
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1386239485914
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1386239485915
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1386239485915
started,bundle,org.eclipse.equinox.p2.repository,2.0.0.v20100519,"org.eclipse.equinox.p2.repository",1386239485915
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1386239485915
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.100.v20100503a,"org.eclipse.equinox.p2.updatechecker",1386239485916
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1386239485916
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1386239485916
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1386239485916
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1386239485916
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1386239485916
started,bundle,org.eclipse.jdt.apt.core,3.3.400.v20100513-0845,"org.eclipse.jdt.apt.core",1386239485916
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.300.v20100513-0845,"org.eclipse.jdt.apt.pluggable.core",1386239485916
started,bundle,org.eclipse.jdt.core,3.6.0.v_A58,"org.eclipse.jdt.core",1386239485916
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1386239485916
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1386239485916
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20100505,"org.eclipse.jdt.launching.macosx",1386239485917
started,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1386239485917
started,bundle,org.eclipse.jface,3.6.0.I20100601-0800,"org.eclipse.jface",1386239485917
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1386239485917
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1386239485917
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1386239485917
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1386239485917
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1386239485917
started,bundle,org.eclipse.mylyn.commons.net,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.net",1386239485917
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1386239485918
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1386239485918
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1386239485918
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1386239485918
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1386239485918
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1386239485918
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1386239485918
started,bundle,org.eclipse.team.core,3.5.100.I20100527-0800,"org.eclipse.team.core",1386239485918
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1386239485918
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1386239485918
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1386239485918
started,bundle,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui",1386239485918
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1386239485918
started,bundle,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.editors",1386239485918
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1386239485919
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1386239485919
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1386239485919
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1386239485919
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1386239485919
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1386239485919
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1386239485919
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1386239485919
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1386239485920
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1386239485920
started,bundle,org.eclipse.egit.core,0.9.3,"org.eclipse.egit.core",1386239485920
started,bundle,org.eclipse.egit.ui,0.9.3,"org.eclipse.egit.ui",1386239485920
started,bundle,org.eclipse.jgit,0.9.3,"org.eclipse.jgit",1386239485920
started,bundle,org.eclipse.cdt.codan.core,1.0.0.201102110609,"org.eclipse.cdt.codan.core",1386239485920
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201102110609,"org.eclipse.cdt.codan.core.cxx",1386239485920
started,bundle,org.eclipse.cdt.codan.ui.cxx,1.0.0.201102110609,"org.eclipse.cdt.codan.ui.cxx",1386239485921
started,bundle,org.eclipse.cdt.core,5.2.1.201102110609,"org.eclipse.cdt.core",1386239485921
started,bundle,org.eclipse.cdt.core.tests,5.2.1.201102110609,"org.eclipse.cdt.core.tests",1386239485921
started,bundle,org.eclipse.cdt.make.core,7.0.1.201102110609,"org.eclipse.cdt.make.core",1386239485921
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.ui",1386239485921
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.2.201102110609,"org.eclipse.cdt.managedbuilder.core",1386239485921
started,bundle,org.eclipse.cdt.scripting,1.0.0.201102110609,"org.eclipse.cdt.scripting",1386239485921
started,bundle,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui",1386239485921
started,bundle,org.eclipse.cdt.ui.tests,5.1.1.201102110609,"org.eclipse.cdt.ui.tests",1386239485921
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1386239485921
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1386239485921
os,sysinfo,,,"macosx",1386239485925
arch,sysinfo,,,"x86_64",1386239485925
ws,sysinfo,,,"cocoa",1386239485925
locale,sysinfo,,,"en_US",1386239485925
processors,sysinfo,,,"4",1386239485925
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1386239485925
java.runtime.version,sysinfo,,,"1.6.0_65-b14-462-11M4609",1386239485925
java.specification.name,sysinfo,,,"Java Platform API Specification",1386239485925
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1386239485925
java.specification.version,sysinfo,,,"1.6",1386239485925
java.vendor,sysinfo,,,"Apple Inc.",1386239485925
java.version,sysinfo,,,"1.6.0_65",1386239485925
java.vm.info,sysinfo,,,"mixed mode",1386239485925
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1386239485925
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1386239485925
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1386239485925
java.vm.specification.version,sysinfo,,,"1.0",1386239485925
java.vm.vendor,sysinfo,,,"Apple Inc.",1386239485925
java.vm.version,sysinfo,,,"20.65-b04-462",1386239485925
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201102081640,"org.eclipse.epp.usagedata.ui",1386239486935
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386239488164
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386239489911
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1386239493294
started,bundle,org.eclipse.equinox.p2.ui,2.0.0.v20100518,"org.eclipse.equinox.p2.ui",1386239493298
started,bundle,org.eclipse.ecf.filetransfer,4.0.0.v20100529-0735,"org.eclipse.ecf.filetransfer",1386239496368
started,bundle,org.eclipse.ecf.identity,3.1.0.v20100529-0735,"org.eclipse.ecf.identity",1386239496426
started,bundle,org.eclipse.ecf,3.1.0.v20100529-0735,"org.eclipse.ecf",1386239496461
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20100529-0735,"org.eclipse.ecf.provider.filetransfer.httpclient",1386239496482
started,bundle,org.eclipse.ecf.provider.filetransfer,3.1.0.v20100529-0735,"org.eclipse.ecf.provider.filetransfer",1386239496482
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386239496794
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.0.v20100518,"org.eclipse.equinox.p2.extensionlocation",1386239498064
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1386239498600
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.200.v20100503,"org.eclipse.equinox.p2.updatesite",1386239498888
started,bundle,org.eclipse.equinox.p2.publisher,1.1.0.v20100513,"org.eclipse.equinox.p2.publisher",1386239498889
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.artifact.repository",1386239500599
error,log,,,"Unable to read repository at http://luaeclipse.luaforge.net/update-site/site.xml.",1386239501927
error,log,,,"Unable to read repository at http://luaeclipse.luaforge.net/update-site/site.xml.",1386239502567
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386239512800
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk.install",1386239512861
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386239519099
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386239596028
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386239596944
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386239602607
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386239604753
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386239795662
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386239796692
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386240068093
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386240074542
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386240082619
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk.install",1386240082678
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386240682330
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386242783759
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386242790316
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386242906647
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386242979001
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386243020509
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.import",1386243020579
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386243022073
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386243199789
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386243200310
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1386243202758
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1386243203075
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1386243203075
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1386243203075
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1386243203077
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1386243203077
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1386243203077
stopped,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1386243203077
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1386243203077
stopped,bundle,it.fbk.sra.ejade,0.9,"it.fbk.sra.ejade",1386243203077
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1386243203077
stopped,bundle,com.python.pydev.codecompletion,2.6.0.2012062818,"com.python.pydev.codecompletion",1386243203077
stopped,bundle,com.python.pydev.refactoring,2.6.0.2012062818,"com.python.pydev.refactoring",1386243203077
stopped,bundle,com.python.pydev.analysis,2.6.0.2012062818,"com.python.pydev.analysis",1386243203078
stopped,bundle,com.python.pydev.debug,2.6.0.2012062818,"com.python.pydev.debug",1386243203078
stopped,bundle,com.python.pydev.fastparser,2.6.0.2012062818,"com.python.pydev.fastparser",1386243203078
stopped,bundle,org.python.pydev.red_core,2.6.0.2012062818,"org.python.pydev.red_core",1386243203078
stopped,bundle,com.python.pydev,2.6.0.2012062818,"com.python.pydev",1386243203079
stopped,bundle,org.python.pydev.django,2.6.0.2012062818,"org.python.pydev.django",1386243203079
stopped,bundle,org.python.pydev.customizations,2.6.0.2012062818,"org.python.pydev.customizations",1386243203079
stopped,bundle,org.python.pydev.debug,2.6.0.2012062818,"org.python.pydev.debug",1386243203079
stopped,bundle,org.python.pydev.refactoring,2.6.0.2012062818,"org.python.pydev.refactoring",1386243203079
stopped,bundle,org.python.pydev,2.6.0.2012062818,"org.python.pydev",1386243203079
stopped,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1386243203144
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1386243203144
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.303.v201004290328,"org.eclipse.wst.xsd.ui",1386243203145
stopped,bundle,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui",1386243203145
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1386243203145
stopped,bundle,org.eclipse.wst.sse.ui,1.2.0.v201006030742,"org.eclipse.wst.sse.ui",1386243203145
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201102110609,"org.eclipse.cdt.debug.ui.memory.search",1386243203146
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.0.201102110609,"org.eclipse.cdt.debug.ui.memory.traditional",1386243203147
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201102110609,"org.eclipse.cdt.codan.checkers.ui",1386243203147
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,1.0.0.201102110609,"org.eclipse.cdt.codan.ui.cxx",1386243203147
stopped,bundle,org.eclipse.cdt.codan.ui,1.0.0.201102110609,"org.eclipse.cdt.codan.ui",1386243203147
stopped,bundle,org.eclipse.cdt.core.lrparser.xlc,5.0.4.201102110609,"org.eclipse.cdt.core.lrparser.xlc",1386243203147
stopped,bundle,org.eclipse.cdt.debug.edc.linux.x86,1.0.0.201102110609,"org.eclipse.cdt.debug.edc.linux.x86",1386243203147
stopped,bundle,org.eclipse.cdt.debug.edc.windows.ui,1.0.0.201102110609,"org.eclipse.cdt.debug.edc.windows.ui",1386243203147
stopped,bundle,org.eclipse.cdt.debug.edc.windows,1.0.0.201102110609,"org.eclipse.cdt.debug.edc.windows",1386243203147
stopped,bundle,org.eclipse.cdt.debug.edc.ui,1.0.0.201102110609,"org.eclipse.cdt.debug.edc.ui",1386243203148
stopped,bundle,org.eclipse.cdt.launch.remote,2.2.0.201102110609,"org.eclipse.cdt.launch.remote",1386243203148
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201102110609,"org.eclipse.cdt.debug.mi.ui",1386243203148
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.1.201102110609,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1386243203148
stopped,bundle,org.eclipse.cdt.debug.gdbjtag.ui,7.0.0.201102110609,"org.eclipse.cdt.debug.gdbjtag.ui",1386243203148
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201102110609,"org.eclipse.cdt.dsf.gdb.ui",1386243203149
stopped,bundle,org.eclipse.cdt.examples.dsf,2.1.0.201102110609,"org.eclipse.cdt.examples.dsf",1386243203149
stopped,bundle,org.eclipse.cdt.examples.dsf.pda.ui,2.1.0.201102110609,"org.eclipse.cdt.examples.dsf.pda.ui",1386243203149
stopped,bundle,org.eclipse.cdt.dsf.ui,2.1.2.201102110609,"org.eclipse.cdt.dsf.ui",1386243203149
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201102110609,"org.eclipse.cdt.gdb.ui",1386243203149
stopped,bundle,org.eclipse.cdt.debug.edc.x86,1.0.0.201102110609,"org.eclipse.cdt.debug.edc.x86",1386243203167
stopped,bundle,org.eclipse.cdt.debug.edc,1.0.0.201102110609,"org.eclipse.cdt.debug.edc",1386243203167
stopped,bundle,org.eclipse.cdt.debug.gdbjtag.core,7.0.0.201102110609,"org.eclipse.cdt.debug.gdbjtag.core",1386243203167
stopped,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201102110609,"org.eclipse.cdt.dsf.gdb",1386243203167
stopped,bundle,org.eclipse.cdt.launch,6.1.0.201102110609,"org.eclipse.cdt.launch",1386243203167
stopped,bundle,org.eclipse.cdt.debug.ui,7.0.0.201102110609,"org.eclipse.cdt.debug.ui",1386243203167
stopped,bundle,org.eclipse.cdt.managedbuilder.ui.tests,7.0.0.201102110609,"org.eclipse.cdt.managedbuilder.ui.tests",1386243203167
stopped,bundle,org.eclipse.cdt.managedbuilder.xlupc.ui,1.1.0.201102110609,"org.eclipse.cdt.managedbuilder.xlupc.ui",1386243203167
stopped,bundle,org.eclipse.cdt.managedbuilder.xlc.ui,6.1.0.201102110609,"org.eclipse.cdt.managedbuilder.xlc.ui",1386243203167
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201102110609,"org.eclipse.cdt.managedbuilder.ui",1386243203167
stopped,bundle,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.ui",1386243203167
stopped,bundle,org.eclipse.cdt.managedbuilder.bupc.ui,1.0.3.201102110609,"org.eclipse.cdt.managedbuilder.bupc.ui",1386243203168
stopped,bundle,org.eclipse.cdt.ui.tests,5.1.1.201102110609,"org.eclipse.cdt.ui.tests",1386243203168
stopped,bundle,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui",1386243203168
stopped,bundle,org.eclipse.rse.files.ui,3.1.102.R32x_v201102011435,"org.eclipse.rse.files.ui",1386243203168
stopped,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1386243203168
stopped,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1386243203168
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.resources",1386243203168
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1386243203168
