what,kind,bundleId,bundleVersion,description,time
started,bundle,org.python.pydev.debug,2.6.0.2012062818,"org.python.pydev.debug",1375300039074
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201102110609,"org.eclipse.cdt.debug.mi.ui",1375300039413
started,bundle,org.eclipse.cdt.dsf,2.1.1.201102110609,"org.eclipse.cdt.dsf",1375300039574
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201102110609,"org.eclipse.cdt.dsf.gdb",1375300039577
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201102110609,"org.eclipse.cdt.dsf.gdb.ui",1375300039579
started,bundle,com.python.pydev.analysis,2.6.0.2012062818,"com.python.pydev.analysis",1375300039990
started,bundle,org.python.pydev,2.6.0.2012062818,"org.python.pydev",1375300040245
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201102110609,"org.eclipse.cdt.debug.mi.core",1375300040300
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1375300186934
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1375300190625
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1375300202558
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1375300527424
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1375338262247
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1375338271113
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1375338434516
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1375338440806
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1375338471117
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1375338876277
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1375338935716
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1375339508648
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1375343833577
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1375343839068
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1375354266722
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1375354274628
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1375425364972
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1375426444526
started,bundle,org.eclipse.osgi,3.6.0.v20100517,"org.eclipse.osgi",1375426444527
